Mesh_024	024	 fiducial_al_dx	06	5.99771
Mesh_024	024	 fiducial_prn	07	1.24023
Mesh_024	024	 fiducial_sn	08	1.92941
Mesh_024	024	 fiducial_al_sx	09	3.03366
Mesh_024	024	 fiducial_ch_dx	10	7.25884
Mesh_024	024	 fiducial_sto1	11	3.68435
Mesh_024	024	 fiducial_sto2	12	1.77414
Mesh_024	024	 fiducial_ch_sx	13	4.07607
Mesh_025	025	 fiducial_ex_dx	01	1.51166
Mesh_025	025	 fiducial_en_dx	02	2.60846
Mesh_025	025	 fiducial_m	03	5.59043
Mesh_025	025	 fiducial_en_sx	04	1.38287
Mesh_025	025	 fiducial_ex_sx	05	1.42384
Mesh_025	025	 fiducial_al_dx	06	3.12578
Mesh_025	025	 fiducial_prn	07	0.847598
Mesh_025	025	 fiducial_sn	08	1.87934
Mesh_025	025	 fiducial_al_sx	09	5.76566
Mesh_025	025	 fiducial_ch_dx	10	7.4835
Mesh_025	025	 fiducial_sto1	11	4.93303
Mesh_025	025	 fiducial_sto2	12	2.32428
Mesh_025	025	 fiducial_ch_sx	13	5.89093
Mesh_026	026	 fiducial_ex_dx	01	0.247743
Mesh_026	026	 fiducial_en_dx	02	2.38797
Mesh_026	026	 fiducial_m	03	14.9676
Mesh_026	026	 fiducial_en_sx	04	2.56586
Mesh_026	026	 fiducial_ex_sx	05	1.58347
Mesh_026	026	 fiducial_al_dx	06	10.3247
Mesh_026	026	 fiducial_prn	07	2.00368
Mesh_026	026	 fiducial_sn	08	2.8638
Mesh_026	026	 fiducial_al_sx	09	13.182
Mesh_026	026	 fiducial_ch_dx	10	6.79666
Mesh_026	026	 fiducial_sto1	11	4.66377
Mesh_026	026	 fiducial_sto2	12	6.72685
Mesh_026	026	 fiducial_ch_sx	13	12.3262
Mesh_027	027	 fiducial_ex_dx	01	0.0544496
Mesh_027	027	 fiducial_en_dx	02	1.46837
Mesh_027	027	 fiducial_m	03	9.26908
Mesh_027	027	 fiducial_en_sx	04	0.191633
Mesh_027	027	 fiducial_ex_sx	05	0.554092
Mesh_027	027	 fiducial_al_dx	06	1.74097
Mesh_027	027	 fiducial_prn	07	2.10808
Mesh_027	027	 fiducial_sn	08	1.67226
Mesh_027	027	 fiducial_al_sx	09	6.60826
Mesh_027	027	 fiducial_ch_dx	10	3.00344
Mesh_027	027	 fiducial_sto1	11	3.7762
Mesh_027	027	 fiducial_sto2	12	1.73251
Mesh_027	027	 fiducial_ch_sx	13	6.96788
Mesh_028	028	 fiducial_ex_dx	01	0.803876
Mesh_028	028	 fiducial_en_dx	02	0.84736
Mesh_028	028	 fiducial_m	03	8.92466
Mesh_028	028	 fiducial_en_sx	04	1.92833
Mesh_028	028	 fiducial_ex_sx	05	1.25161
Mesh_028	028	 fiducial_al_dx	06	3.20665
Mesh_028	028	 fiducial_prn	07	0.493264
Mesh_028	028	 fiducial_sn	08	0.229032
Mesh_028	028	 fiducial_al_sx	09	1.46219
Mesh_028	028	 fiducial_ch_dx	10	8.00536
Mesh_028	028	 fiducial_sto1	11	2.66507
Mesh_028	028	 fiducial_sto2	12	2.48471
Mesh_028	028	 fiducial_ch_sx	13	5.13873
Mesh_029	029	 fiducial_ex_dx	01	1.00487
Mesh_029	029	 fiducial_en_dx	02	2.72848
Mesh_029	029	 fiducial_m	03	3.47458
Mesh_029	029	 fiducial_en_sx	04	2.51915
Mesh_029	029	 fiducial_ex_sx	05	0.951736
Mesh_029	029	 fiducial_al_dx	06	7.15192
Mesh_029	029	 fiducial_prn	07	0.79058
Mesh_029	029	 fiducial_sn	08	0.552421
Mesh_029	029	 fiducial_al_sx	09	7.65671
Mesh_029	029	 fiducial_ch_dx	10	3.14171
Mesh_029	029	 fiducial_sto1	11	7.77933
Mesh_029	029	 fiducial_sto2	12	2.55325
Mesh_029	029	 fiducial_ch_sx	13	3.04519
Mesh_030	030	 fiducial_ex_dx	01	1.4001
Mesh_030	030	 fiducial_en_dx	02	2.84329
Mesh_030	030	 fiducial_m	03	4.00736
Mesh_030	030	 fiducial_en_sx	04	1.80693
Mesh_030	030	 fiducial_ex_sx	05	1.68857
Mesh_030	030	 fiducial_al_dx	06	1.93507
Mesh_030	030	 fiducial_prn	07	1.1852
Mesh_030	030	 fiducial_sn	08	3.76977
Mesh_030	030	 fiducial_al_sx	09	6.21147
Mesh_030	030	 fiducial_ch_dx	10	19.8457
Mesh_030	030	 fiducial_sto1	11	6.36858
Mesh_030	030	 fiducial_sto2	12	4.53146
Mesh_030	030	 fiducial_ch_sx	13	10.0991
Mesh_031	031	 fiducial_ex_dx	01	0.0738743
Mesh_031	031	 fiducial_en_dx	02	1.55977
Mesh_031	031	 fiducial_m	03	3.75053
Mesh_031	031	 fiducial_en_sx	04	2.07377
Mesh_031	031	 fiducial_ex_sx	05	2.18983
Mesh_031	031	 fiducial_al_dx	06	1.93413
Mesh_031	031	 fiducial_prn	07	2.0769
Mesh_031	031	 fiducial_sn	08	0.250214
Mesh_031	031	 fiducial_al_sx	09	3.97823
Mesh_031	031	 fiducial_ch_dx	10	1.39931
Mesh_031	031	 fiducial_sto1	11	1.76929
Mesh_031	031	 fiducial_sto2	12	0.890062
Mesh_031	031	 fiducial_ch_sx	13	1.97954
Mesh_032	032	 fiducial_ex_dx	01	0.0868391
Mesh_032	032	 fiducial_en_dx	02	3.21344
Mesh_032	032	 fiducial_m	03	12.1169
Mesh_032	032	 fiducial_en_sx	04	1.52089
Mesh_032	032	 fiducial_ex_sx	05	1.87107
Mesh_032	032	 fiducial_al_dx	06	2.2896
Mesh_032	032	 fiducial_prn	07	1.33712
Mesh_032	032	 fiducial_sn	08	1.84
Mesh_032	032	 fiducial_al_sx	09	3.48034
Mesh_032	032	 fiducial_ch_dx	10	9.66438
Mesh_032	032	 fiducial_sto1	11	3.17272
Mesh_032	032	 fiducial_sto2	12	3.85264
Mesh_032	032	 fiducial_ch_sx	13	1.8984
Mesh_033	033	 fiducial_ex_dx	01	0.819473
Mesh_033	033	 fiducial_en_dx	02	2.13985
Mesh_033	033	 fiducial_m	03	15.577
Mesh_033	033	 fiducial_en_sx	04	1.92191
Mesh_033	033	 fiducial_ex_sx	05	2.94617
Mesh_033	033	 fiducial_al_dx	06	1.29865
Mesh_033	033	 fiducial_prn	07	0.86117
Mesh_033	033	 fiducial_sn	08	1.50652
Mesh_033	033	 fiducial_al_sx	09	2.96385
Mesh_033	033	 fiducial_ch_dx	10	0.804363
Mesh_033	033	 fiducial_sto1	11	4.04364
Mesh_033	033	 fiducial_sto2	12	5.07911
Mesh_033	033	 fiducial_ch_sx	13	9.91068
